,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15,sqft_lot15,price,sale_year,zipcode_1,zipcode_2,zipcode_3,zipcode_4,sale_month_01,sale_month_02,sale_month_03,sale_month_04,sale_month_05,sale_month_06,sale_month_07,sale_month_08,sale_month_09,sale_month_10,sale_month_11,sale_month_12
12282,3,2.25,1550.0,5511.0,2.0,0,0,3,3.0,1550.0,0.0,0,1620.0,5511.0,481015,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12283,5,4.5,6200.0,23373.0,3.0,0,0,4,4.0,5050.0,1150.0,0,3700.0,14486.0,1959000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12284,4,3.25,2810.0,11250.0,1.0,0,0,3,3.0,1680.0,1130.0,0,2110.0,11250.0,624000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12286,3,1.5,1370.0,8671.0,1.0,0,0,3,2.0,1370.0,0.0,0,1985.9880060783676,8671.0,815000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12287,4,2.25,1920.0,7620.0,1.0,0,0,4,4.0,2920.0,0.0,0,3080.0,20400.0,1650000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12288,3,1.0,1000.0,18513.0,1.0,0,0,3,1.0,1788.3689340415656,0.0,0,1280.0,8113.0,180000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12289,2,1.75,1210.0,9750.0,1.0,0,0,3,2.0,1210.0,0.0,0,1650.0,9750.0,156601,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12290,4,2.5,2790.0,4650.0,2.0,0,0,3,3.0,2790.0,0.0,0,1985.9880060783676,4650.0,374950,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12291,2,1.5,1660.0,4680.0,1.0,0,0,5,2.5,830.0,830.0,0,1930.0,5400.0,368000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12292,3,2.0,1650.0,3952.0,2.0,0,0,3,2.0,1650.0,0.0,0,1210.0,4560.0,550000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12294,3,1.75,1090.0,7200.0,1.5,0,0,3,2.0,1090.0,0.0,0,1240.0,7200.0,345000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12295,5,2.5,2660.0,6572.0,1.0,0,0,5,3.0,1960.0,700.0,0,3960.0,14595.0,1712750,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12296,3,1.0,940.0,10890.0,1.0,0,0,4,1.0,940.0,0.0,0,1370.0,10255.0,185900,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12297,3,2.75,2750.0,18029.0,1.0,0,2,5,3.0,1810.0,940.0,0,2850.0,10021.0,950000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12298,4,4.5,3850.0,13551.0,2.0,0,2,3,3.0,3000.0,850.0,0,3480.0,10737.0,995000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12299,2,1.0,1920.0,8250.0,1.0,0,0,3,2.5,860.0,0.0,0,1780.0,11200.0,345000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12300,4,2.75,2070.0,10125.0,1.0,0,0,3,2.0,1788.3689340415656,680.0,0,1850.0,10125.0,741000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12301,2,2.25,2290.0,9772.0,1.0,0,0,3,3.0,2290.0,0.0,0,1810.0,6077.0,737000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12302,4,2.5,1920.0,6420.0,1.0,0,2,3,3.0,1590.0,750.0,0,2110.0,10856.0,668750,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12303,3,1.75,2680.0,8625.0,1.0,0,0,5,3.0,1590.0,1090.0,0,2620.0,14275.0,575000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12304,4,2.0,1710.0,5440.0,1.0,0,0,5,3.0,1030.0,680.0,0,1620.0,6696.0,280000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12305,3,1.5,1800.0,10050.0,1.0,0,0,3,2.0,1800.0,0.0,0,1610.0,10050.0,583000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12306,3,2.25,1510.0,9600.0,1.0,0,0,1,2.0,1090.0,420.0,0,1870.0,10681.0,196000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12307,3,2.5,1700.0,7496.0,2.0,0,0,3,3.0,1700.0,0.0,0,2280.0,7496.0,349950,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12308,4,1.0,1350.0,3333.0,1.5,0,0,3,2.0,1350.0,0.0,0,1530.0,5000.0,429000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12310,6,4.0,2700.0,7416.0,1.0,0,0,3,2.0,1788.3689340415656,1350.0,0,2260.0,5324.0,385000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12311,1,1.0,920.0,5000.0,1.0,0,3,4,2.0,920.0,0.0,0,1890.0,5000.0,535000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12312,3,1.75,1500.0,10269.0,1.0,0,0,3,2.0,1030.0,470.0,0,2090.0,10269.0,352500,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12313,3,1.75,1510.0,5200.0,1.0,0,0,4,2.0,860.0,650.0,0,1650.0,4160.0,624000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12315,4,3.0,4500.0,21780.0,2.0,0,2,3,3.0,3040.0,1460.0,0,3540.0,20473.0,870000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12316,4,2.5,3220.0,8256.0,2.0,0,0,3,3.0,2610.0,610.0,0,2500.0,9472.0,440000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12317,2,1.5,1920.0,1149.0,2.0,0,0,3,2.0,940.0,200.0,0,1460.0,1149.0,518000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12318,3,2.25,1490.0,7589.0,2.0,0,0,3,2.5,1490.0,0.0,0,1510.0,6603.0,259500,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12319,4,3.25,4360.0,91158.0,1.5,0,0,3,3.0,3360.0,1000.0,0,3540.0,90940.0,795127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12320,3,1.0,960.0,9000.0,1.0,0,0,4,2.0,960.0,0.0,0,1520.0,9000.0,290000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12322,2,1.0,770.0,6542.0,1.0,0,0,3,1.0,770.0,0.0,0,1120.0,8149.0,259950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12323,2,2.5,1310.0,2915.0,2.0,0,0,3,3.0,1310.0,0.0,0,1310.0,3425.0,330000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12324,3,1.0,980.0,7480.0,1.0,0,0,3,1.0,830.0,150.0,0,1140.0,7480.0,280000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12325,4,2.5,1820.0,20011.0,2.0,0,0,3,3.0,1788.3689340415656,0.0,0,2710.0,33915.0,595000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12326,4,3.75,3980.0,7828.0,2.0,0,0,3,3.0,3980.0,0.0,0,3980.0,8910.0,925900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12327,3,2.25,3010.0,9600.0,2.0,0,0,3,3.0,1788.3689340415656,600.0,0,2620.0,9660.0,499000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12328,4,2.5,1830.0,7762.0,2.0,0,0,3,3.0,1830.0,0.0,0,2109.0,8966.0,325000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12329,5,2.5,2550.0,20875.0,1.0,0,0,4,3.0,1610.0,940.0,0,2510.0,21673.0,895000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12330,2,1.0,800.0,8960.0,1.0,0,0,4,1.0,800.0,0.0,0,850.0,8082.0,162248,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12331,3,2.25,2890.0,21480.0,2.0,0,4,3,3.0,1790.0,1100.0,1,2110.0,8107.0,1072500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12332,3,1.5,1810.0,5080.0,1.5,0,0,3,2.0,1030.0,780.0,0,1780.0,7620.0,430000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12333,3,1.5,1810.0,5080.0,1.0,0,0,3,2.0,1030.0,0.0,0,1780.0,7620.0,615500,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12334,3,1.0,940.0,5650.0,1.0,0,0,3,1.0,940.0,0.0,0,1180.0,5276.0,260000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12335,4,2.0,1810.0,42981.0,1.0,0,0,4,2.0,1810.0,0.0,0,1980.0,113691.0,295000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12337,4,2.5,2370.0,7620.0,2.0,0,2,3,3.0,2080.0,290.0,0,2970.0,7500.0,749950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12338,6,1.0,1370.0,5080.0,1.5,0,0,3,1.0,1120.0,0.0,0,1020.0,5080.0,175000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12339,6,1.0,1370.0,5080.0,1.5,0,0,3,1.0,1120.0,250.0,0,1020.0,5080.0,415000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12340,3,1.0,1200.0,8316.0,1.5,0,0,4,1.0,1200.0,0.0,0,1250.0,8316.0,190000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12341,3,1.75,2100.0,7620.0,1.5,0,0,5,2.0,1350.0,750.0,0,1720.0,3750.0,625000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12342,3,2.25,2020.0,21010.0,2.0,0,0,3,2.0,2020.0,0.0,0,1850.0,18151.0,420000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12343,4,1.5,1570.0,9210.0,1.0,0,2,3,2.0,1400.0,170.0,0,2326.0,9210.0,339900,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12344,2,1.0,1140.0,23030.0,1.0,0,0,3,3.0,1140.0,0.0,0,1850.0,14260.0,160000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12345,4,2.25,1830.0,5331.0,2.0,0,0,3,2.0,1830.0,0.0,0,1830.0,5175.0,353000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12346,3,2.0,1010.0,14183.0,1.0,0,0,3,3.0,1010.0,0.0,0,1750.0,11700.0,390000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12347,4,2.5,1770.0,9858.0,1.0,0,2,3,3.0,1770.0,0.0,0,2470.0,9858.0,675000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12349,4,3.5,3190.0,5040.0,2.0,0,3,3,3.0,2160.0,1030.0,0,2390.0,4800.0,1340000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12350,4,2.5,2780.0,11904.0,1.0,0,0,5,3.0,1730.0,1050.0,0,3590.0,12729.291474216161,1650000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12351,5,3.0,3350.0,9450.0,2.0,0,0,5,3.0,1788.3689340415656,1170.0,1,2660.0,12729.291474216161,1000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12352,5,3.5,1920.0,28324.0,1.5,0,0,5,3.0,2350.0,1100.0,0,2640.0,14978.0,850000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12353,3,1.5,1060.0,6954.0,1.0,0,0,4,1.0,1060.0,0.0,0,1560.0,6954.0,275000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12354,3,2.5,1670.0,2589.0,2.0,0,0,3,3.0,1670.0,0.0,0,1670.0,2897.0,450000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12355,4,1.75,2251.0,12731.0,1.0,0,1,4,3.0,1390.0,861.0,0,2520.0,12539.0,305000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12356,3,2.5,1770.0,3744.0,1.5,0,0,3,2.0,1270.0,500.0,0,1400.0,4680.0,643002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12357,2,1.75,1510.0,4500.0,1.0,0,0,3,3.0,1510.0,0.0,0,1740.0,6000.0,468000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12358,4,2.5,1770.0,5000.0,2.0,0,0,3,2.0,1770.0,0.0,0,2080.0,5100.0,324950,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12359,3,2.0,1260.0,7346.0,1.0,0,0,3,2.0,1260.0,0.0,0,1460.0,7363.0,290000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12360,3,2.0,1710.0,10959.0,1.0,0,0,4,2.0,1030.0,680.0,0,1710.0,10498.0,488500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12361,3,1.75,2290.0,8234.0,1.0,0,0,3,2.0,1788.3689340415656,1040.0,0,1660.0,7200.0,367950,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12362,2,1.0,790.0,6555.0,1.0,0,0,2,1.0,790.0,0.0,0,1440.0,7601.0,285000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12363,3,2.75,1820.0,52889.0,2.0,0,0,3,3.0,1820.0,0.0,0,1820.0,45528.0,417000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12364,4,2.5,3180.0,31931.0,1.0,0,0,4,3.0,2390.0,790.0,0,3180.0,35007.0,1115000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12365,4,2.25,5280.0,17677.0,2.0,0,3,3,4.0,3220.0,2060.0,0,3470.0,17474.0,1550000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12366,3,2.5,3240.0,33151.0,2.0,0,2,3,3.0,3240.0,0.0,0,4050.0,24967.0,604000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12367,3,2.5,2390.0,8102.0,2.0,0,0,4,3.0,2390.0,0.0,0,2310.0,12729.291474216161,380000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12368,4,2.5,2500.0,5264.0,2.0,0,0,3,2.0,1788.3689340415656,0.0,0,1960.0,5250.0,336500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12369,4,2.0,2290.0,6000.0,1.5,0,3,5,2.0,2290.0,0.0,0,2000.0,3150.0,685000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12370,5,6.0,7440.0,21540.0,2.0,0,0,3,4.0,5550.0,1890.0,0,4740.0,19329.0,4208000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12371,3,2.25,1920.0,16868.0,1.0,0,1,3,2.0,990.0,610.0,0,2600.0,12735.0,670000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12372,2,1.0,1120.0,2000.0,1.5,0,0,3,2.0,1120.0,0.0,0,1500.0,4000.0,524000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12373,3,1.0,1340.0,10260.0,1.0,0,0,3,2.0,1340.0,0.0,0,1250.0,8775.0,172000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12374,3,2.0,1670.0,7620.0,1.0,0,0,5,2.0,900.0,770.0,0,1330.0,1099.0,680000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12375,4,3.0,2830.0,213879.0,2.0,0,0,4,3.0,2830.0,0.0,0,2250.0,213008.0,549900,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12376,4,2.75,2700.0,49428.0,1.5,0,0,4,3.0,2700.0,0.0,0,2728.0,85905.0,357000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12377,3,1.5,910.0,7620.0,1.0,0,0,3,1.0,910.0,0.0,0,1410.0,5132.0,107000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12378,3,1.5,910.0,5120.0,1.0,0,0,3,1.0,1788.3689340415656,0.0,0,1410.0,5132.0,232900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12379,4,3.5,2370.0,3302.0,2.0,0,0,3,3.0,1610.0,760.0,0,2170.0,3800.0,800000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12381,3,2.5,2050.0,6420.0,1.5,0,3,3,3.0,1730.0,320.0,0,2370.0,7620.0,670000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12382,3,1.75,1180.0,21275.0,1.0,0,0,4,1.0,1180.0,0.0,0,1490.0,35100.0,207000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12383,3,1.0,1070.0,8250.0,1.0,0,0,3,2.0,1070.0,0.0,0,1190.0,8250.0,164000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12384,2,1.0,1380.0,1800.0,2.0,0,0,3,2.0,1080.0,300.0,0,1600.0,3600.0,570500,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12385,3,2.25,2680.0,9162.0,1.0,0,0,3,3.0,1570.0,1110.0,0,2480.0,8261.0,599990,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12386,5,1.75,2100.0,9599.0,1.5,0,0,3,2.0,1060.0,1040.0,0,1680.0,10712.0,395000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12387,4,3.75,4133.0,361548.0,2.0,0,0,3,4.0,4133.0,0.0,0,1985.9880060783676,291416.0,979500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12388,3,1.0,920.0,5546.0,1.0,0,0,2,1.0,920.0,0.0,0,1300.0,5546.0,207000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12389,3,1.0,920.0,7620.0,1.0,0,0,2,1.0,920.0,0.0,0,1300.0,5546.0,237000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12391,4,2.5,1950.0,7350.0,1.0,0,0,3,2.0,1150.0,800.0,0,2050.0,9068.0,385000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12392,2,1.75,1660.0,11437.0,2.0,0,0,3,2.0,1660.0,0.0,1,1290.0,7860.0,335000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12393,4,1.5,2670.0,10026.0,2.0,0,0,3,3.0,2670.0,0.0,0,2420.0,11900.0,347000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12394,3,1.0,980.0,8000.0,1.0,0,0,4,1.0,980.0,0.0,0,1240.0,8000.0,204000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12395,4,2.25,1780.0,10260.0,2.0,0,0,3,3.0,1780.0,0.0,0,2360.0,10080.0,615000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12397,3,2.0,1640.0,7333.0,1.0,0,0,4,2.0,1020.0,620.0,0,2130.0,4933.0,560000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12398,4,2.5,2610.0,7254.0,1.0,0,0,2,3.0,1610.0,0.0,0,2250.0,7407.0,547500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12399,3,1.75,2030.0,7210.0,1.0,0,0,3,2.0,1450.0,580.0,0,1750.0,8387.0,359500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12400,3,2.5,2590.0,35640.0,1.0,0,0,3,3.0,2590.0,0.0,0,2590.0,31200.0,660000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12401,3,1.75,1620.0,7540.0,1.0,0,0,3,2.0,1310.0,310.0,0,1580.0,12729.291474216161,258000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12402,3,1.75,1920.0,22693.0,1.0,0,0,4,3.0,2040.0,0.0,0,1950.0,6280.0,355000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12403,2,1.0,810.0,4800.0,1.0,0,0,3,2.0,810.0,0.0,0,1240.0,7740.0,253500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12404,3,1.0,1270.0,7620.0,1.0,0,0,3,2.0,1270.0,0.0,0,1590.0,8589.0,422500,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12405,3,2.0,1470.0,2052.0,1.5,0,0,3,2.0,1470.0,0.0,0,1470.0,2052.0,239000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12406,3,2.25,1720.0,8521.0,1.0,0,0,4,2.0,1140.0,580.0,0,1530.0,8692.0,628000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12407,2,2.5,1320.0,1957.0,1.0,0,0,3,3.0,660.0,660.0,0,1420.0,2198.0,352000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12408,3,2.25,1358.0,1196.0,3.0,0,0,3,2.0,1358.0,0.0,0,1358.0,1196.0,311600,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12409,4,1.5,2070.0,7245.0,1.0,0,0,4,2.0,1060.0,1010.0,0,1450.0,7350.0,235000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12410,5,2.25,2910.0,9525.0,2.0,0,0,4,3.0,1788.3689340415656,0.0,0,2740.0,9525.0,870000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12411,4,1.5,1370.0,7904.0,1.0,0,0,3,2.0,900.0,470.0,0,1370.0,7900.0,190848,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12412,4,1.75,2340.0,5080.0,1.0,0,0,5,2.0,1170.0,1170.0,0,1270.0,3270.0,570000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12413,4,4.0,2290.0,7620.0,1.5,0,0,5,2.0,1788.3689340415656,600.0,0,1920.0,4335.0,661254,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12414,4,2.25,1650.0,5000.0,1.0,0,0,3,2.0,1650.0,0.0,0,1690.0,2276.0,575000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12415,2,0.75,650.0,5360.0,1.5,0,0,4,1.0,650.0,0.0,0,1985.9880060783676,6700.0,230000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12416,3,2.25,2300.0,9914.0,2.0,0,0,4,3.0,2300.0,0.0,0,2240.0,9032.0,680000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12417,1,1.0,620.0,8261.0,1.0,0,0,3,1.0,620.0,0.0,0,1180.0,8244.0,148000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12418,1,1.0,620.0,8261.0,1.0,0,0,3,1.0,620.0,0.0,0,1180.0,12729.291474216161,244900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12419,3,2.25,1400.0,6600.0,1.0,0,0,3,1.0,1280.0,120.0,0,1730.0,6600.0,214950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12420,3,2.25,1800.0,6250.0,1.5,0,0,3,3.0,1420.0,380.0,0,1800.0,5625.0,580000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12421,3,1.5,1300.0,7885.0,1.0,0,0,3,2.0,1788.3689340415656,0.0,0,1840.0,7600.0,263000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12422,5,2.5,2360.0,11375.0,1.0,0,0,4,2.0,1180.0,1180.0,0,1160.0,7800.0,317000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12423,4,3.0,3320.0,13500.0,1.0,0,0,3,2.5,1750.0,1570.0,0,1830.0,13800.0,302000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12424,3,1.0,1480.0,6978.0,2.0,0,0,4,3.0,1480.0,0.0,1,2660.0,13062.0,899000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12425,3,2.5,1920.0,11394.0,1.0,0,0,3,3.0,1550.0,640.0,0,2190.0,9540.0,1289000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12426,3,3.25,3740.0,136915.0,2.5,0,0,3,4.0,3100.0,640.0,0,2400.0,16104.0,710000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12427,3,1.0,1360.0,9310.0,1.0,0,0,4,2.0,1020.0,340.0,0,1985.9880060783676,8330.0,230000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12428,3,1.0,1210.0,5200.0,1.0,0,0,3,1.0,1210.0,0.0,0,890.0,5200.0,430000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12429,5,4.25,4610.0,13252.0,2.0,0,4,3,4.0,4610.0,0.0,0,4400.0,15154.0,1169000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12430,3,1.0,860.0,6380.0,1.5,0,0,4,2.0,860.0,0.0,0,1250.0,6380.0,397000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12431,3,2.5,2250.0,8300.0,2.0,0,0,3,3.0,2250.0,0.0,0,1790.0,7626.0,595000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12432,3,1.75,2030.0,10089.0,1.0,0,0,3,3.0,1330.0,700.0,0,2030.0,9827.0,485000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12433,5,2.5,3260.0,24300.0,1.5,0,1,3,3.0,2310.0,950.0,0,2390.0,32057.0,755000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12434,3,1.0,1840.0,8100.0,1.0,0,0,3,2.0,920.0,920.0,0,1250.0,8100.0,185000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12435,3,1.0,1920.0,8100.0,1.0,0,0,4,2.0,920.0,920.0,0,1250.0,8100.0,340000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12436,4,2.75,2000.0,5827.0,2.0,0,0,3,2.0,2000.0,0.0,0,1710.0,12729.291474216161,236000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12438,3,2.0,1780.0,7620.0,1.0,0,0,5,2.0,980.0,800.0,0,1620.0,5050.0,680000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12439,4,2.5,2540.0,8706.0,2.0,0,0,3,3.0,2540.0,0.0,0,2540.0,6239.0,630000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12440,3,2.0,2340.0,3477.0,1.0,0,1,5,2.0,1788.3689340415656,1170.0,0,2110.0,6300.0,560000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12442,3,2.25,1358.0,1141.0,3.0,0,0,3,2.0,1358.0,0.0,0,1358.0,1196.0,280000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12443,3,2.5,1750.0,7620.0,1.0,0,0,4,2.0,1180.0,570.0,0,1570.0,7490.0,225000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
